"prot id","symbol","gene id","JCKP5vsWTP5","JCKP10vsWTP10","JCKP15vsWTP15","JCKP20vsWTP20","JCKP26vsWTP26_1","JCKP26vsWTP26_2","JCKP35vsWTP35","JCKP44vsWTP44","JCKP50vsWTP50","JCKP64vsWTP64","Early Spectra","Late Spectra","cluster","Detect FA","fa","early FA","late FA","flipped"
Q9D113,Dnlz,ENSMUSG00000075467,0.40393617,0.18670038,-0.26551403,-0.02864576,-0.42668122,0.09190952,-0.31141317,-0.13361360,-0.18988117,-0.40647388,1,2,m,0,0,0,0,1
Q3THG9,Aarsd1,ENSMUSG00000075528,-0.11472916,0.08777476,-0.31294953,0.00552132,-0.19194416,0.30829660,-0.09596706,0.02453995,-0.07701296,-0.17610793,14,13,m,1,0,0,0,1
P16460,Ass1,ENSMUSG00000076441,-0.28096804,-0.11705843,-0.20760363,-0.34661525,-0.33814948,-0.25431189,-0.23841205,-0.55595965,-0.67804578,-0.77414834,125,205,m,1,1,1,1,1
P35576,G6pc,ENSMUSG00000078650,0.26323367,0.52433024,0.57294224,-0.64490798,-0.59974334,-0.08162270,-0.28800715,-0.65533197,-0.54511089,-0.97458990,3,5,m,1,1,1,1,1
Q99J94,Slco1a6,ENSMUSG00000079262,0.85536176,0.34379121,0.62483082,0.04192712,-0.37606118,-0.18380419,-0.22087093,-0.20225912,-0.08484617,-0.62723976,6,14,m,1,1,1,1,1
Q91ZE0,Tmlhe,ENSMUSG00000079834,0.24604999,-0.16868507,-0.16890297,-0.09701576,-0.43924333,-0.01163430,-0.18101639,-0.36839188,-0.21571341,-0.38166091,7,13,m,1,0,0,0,1
P0DJE0,Pet100,ENSMUSG00000087687,-0.11497777,-0.26139499,-0.92284028,-0.25640682,-0.21658777,0.07325103,-0.15575416,-0.42110648,-0.53662128,-0.45876166,1,2,m,1,1,1,1,1
Q3UEG6,Agxt2,ENSMUSG00000089678,0.01149506,-0.20511270,-0.04829357,-0.25370427,-0.32980763,-0.17267560,-0.13136947,-0.49337889,-0.54878565,-0.61001172,52,54,m,1,1,1,1,1
Q6ZQM8,Ugt1a7c,ENSMUSG00000090124,-0.05340423,-0.35226231,-0.35342470,-0.40702071,-0.28381599,-0.48059128,-0.37804565,-0.72205396,-0.70974155,-0.99850900,7,23,m,1,1,0,1,1
Q80XL6,Acad11,ENSMUSG00000090150,-0.08261340,-0.11586016,-0.03940946,-0.11493081,-0.11027502,-0.07706407,-0.29819045,-0.48744890,-0.36522539,-0.64329746,26,48,m,1,1,1,1,1
Q99N23,Car15,ENSMUSG00000090236,0.25652436,0.11518550,-0.12777085,-0.02751293,-0.20884048,-0.37325648,-0.48072836,-0.64119885,-0.82856476,-0.55267041,1,1,m,1,0,0,0,1
Q8VCL2,Sco2,ENSMUSG00000091780,0.01220038,0.03986199,0.07203387,-0.07765997,-0.17717612,-0.08197424,-0.19772731,-0.15649383,-0.29086641,-0.36511032,5,7,m,1,1,0,1,1
Q61767,Hsd3b4,ENSMUSG00000095143,-0.00975010,-0.26065298,-0.08032088,-0.15527545,-0.27997709,-0.13665124,-0.52160900,-0.31174299,-0.19987580,-0.48486058,11,30,m,1,1,1,1,1
Q9DBT4,Entpd4,ENSMUSG00000095463,-0.10631133,0.02636787,-0.06558885,-0.26891675,-0.58539907,-0.07816000,-0.09821755,-0.07733596,-0.00014684,-0.07979466,3,4,m,1,0,0,0,1
A2A5Y6,NA,NA,0.13337112,-0.50987237,-0.19982497,-0.04110416,-0.05235331,0.15999000,0.19530392,0.10441983,-0.23056111,-0.29958150,1,6,m,0,0,0,0,1
E9PZ30,NA,NA,0.27784427,-0.14489867,-0.13772833,0.01247212,-0.10491055,-0.20159469,-0.22178378,-0.36461577,-0.60580981,-0.76701300,9,17,m,0,0,0,0,1
E9Q3V2,NA,NA,-0.00049190,-0.32862142,-0.41045180,-0.03322679,-0.38504848,-0.17386056,-0.08916967,-0.30517270,-0.20596191,-0.36317184,2,3,m,1,1,0,1,1
F6TFN2,NA,NA,0.12692331,0.07605254,-0.24276831,-0.33791373,-0.11101427,0.14993408,-0.27573142,-0.28901890,-0.24827303,-0.16708596,29,1,m,1,1,1,1,1
I7HPW8,NA,NA,0.10449510,0.07060372,-0.05907291,-0.13500030,-0.22474069,-0.01221198,-0.22537965,-0.29162574,-0.29476202,-0.33197481,6,15,m,1,1,0,1,1
J3QMX0,NA,NA,0.51088510,-0.28249057,0.45956132,0.19660246,-0.19015665,-0.10404929,-0.29541001,-0.16709694,-0.51233113,-0.40935856,1,1,m,0,0,0,0,1
O55126,NA,NA,0.17430944,0.04090444,-0.39431708,0.05436907,-0.04216973,-0.12216290,-0.16537767,-0.23938489,-0.28958627,-0.45417030,29,37,m,1,1,1,1,1
O88343-2,NA,NA,0.24687693,-0.12231297,0.01608652,-0.04712630,-0.07952988,-0.00678122,-0.19271045,-0.37378008,-0.41446854,-0.57636754,37,69,m,1,1,1,1,1
P21271,NA,NA,0.09501639,-0.09897811,-0.05367911,-0.19763131,-0.27472620,-0.09455538,-0.10387562,-0.09644310,-0.16923412,-0.23500696,54,77,m,1,0,0,0,1
P53808,NA,NA,0.19698701,-0.23421158,0.10290763,-0.35159096,-0.14606948,-0.06990637,-0.18596679,-0.41244515,-0.26497609,-0.46200359,3,7,m,1,1,1,1,1
P58774-2,NA,NA,0.14378219,0.10501863,0.53761214,-0.26141675,-0.34157803,0.02652168,-0.26417275,-0.08713036,-0.40768523,-0.43623900,4,21,m,1,0,0,0,1
Q05920,NA,NA,-0.10134940,-0.14563085,-0.18585568,0.03055174,-0.18388199,-0.19156749,-0.12372129,-0.43618525,-0.53271457,-0.61013798,197,249,m,1,1,1,1,1
Q52KF3,NA,NA,0.11502348,0.03116123,-0.59602741,-0.23081033,-0.29482712,0.05577071,-0.08574561,-0.44643314,-0.41183224,-0.23565768,1,2,m,0,0,0,0,1
Q61738,NA,NA,0.16150872,0.12228308,-0.16968108,-0.00710297,-0.30442648,-0.09800460,0.06157154,-0.02154951,-0.18445272,-0.06716361,3,6,m,0,0,0,0,1
Q64516-1,NA,NA,0.43549459,0.04924059,0.02428732,-0.24648775,-0.30098919,-0.20449198,-0.31537256,-0.35471619,-0.37753192,-0.62698389,71,136,m,1,1,1,1,1
Q69ZJ7,NA,NA,0.44679165,0.26880424,0.54204924,-0.04451295,-0.00351289,-0.13390440,0.16754625,-0.12640756,-0.21335133,-0.19524180,2,5,m,1,1,1,0,1
Q80ZK0,NA,NA,0.18881899,0.04628976,-0.18765952,-0.07078772,-0.23722222,-0.10215515,-0.12337282,-0.21336856,-0.30249450,-0.41346593,8,7,m,1,1,0,1,1
Q8CCM6-2,NA,NA,0.21802613,0.00265631,0.18287545,-0.04252664,0.05243631,-0.08456162,-0.28944768,-0.20295051,-0.30992383,-0.51155141,7,5,m,1,1,1,1,1
Q99JG3,Anxa13,NA,0.75457388,0.41061127,-0.71597213,-0.17328509,-0.38606638,-0.45542686,-0.32949152,-1.24500311,-0.86163630,-1.17290797,2,4,m,1,1,1,1,1
Q9CQY5,NA,NA,0.19484873,0.08564156,0.14747039,0.04152549,-0.34094830,0.05482123,-0.17156709,-0.00888868,-0.04257003,-0.01417952,6,8,m,1,1,0,1,1
Q9D394-2,NA,NA,0.12185901,-0.05313409,-0.18859236,-0.11857321,-0.28639889,-0.08435109,-0.08995522,-0.16337810,-0.21209344,-0.40210010,9,21,m,1,1,1,1,1
Q9DCA2,NA,NA,-0.12870642,-0.31806811,0.06624829,0.00666130,-0.18490652,0.05815557,-0.08570904,-0.19443606,-0.32811254,-0.31258313,5,7,m,1,1,0,1,1
Q9R0Q9,NA,NA,1.27244876,0.79902792,0.53829507,-0.12480677,-0.73039329,0.01887665,0.51669794,-0.34101777,-0.20683856,-0.27800162,1,1,m,1,0,0,0,1
Q9Z280,NA,NA,0.03366082,0.19323550,-0.06368989,0.00883244,-0.15241375,-0.08311279,-0.21438429,-0.16710674,-0.06931123,-0.44313517,3,3,m,1,1,1,1,1
S4R1W1,NA,NA,0.09802135,0.27203282,-0.36813579,0.01251163,-0.44108487,-0.10186621,0.14359230,-0.07002160,-0.35077089,-0.36761855,11,4,m,0,0,0,0,1
P11835,Itgb2,ENSMUSG00000000290,-0.34500208,-0.25534234,0.16650371,0.17596686,0.50501113,-0.09269114,0.61420128,1.39023209,1.52709203,1.81423849,2,6,m,1,1,1,1,0
Q91WD1,Polr3d,ENSMUSG00000000776,-0.21613359,0.17394099,-0.09189121,-0.04624619,0.36808777,-0.24536134,0.28830786,-0.06627659,0.04067620,0.46086034,3,1,m,1,0,0,0,0
P07091,S100a4,ENSMUSG00000001020,-0.43174180,-0.15173134,0.95822613,0.47459522,0.40777952,-0.11820806,0.13680268,0.94392606,0.80183068,0.88330921,3,3,m,1,1,1,1,0
Q6NVF0,Ocrl,ENSMUSG00000001173,-0.18591378,-0.00886738,0.00554553,0.17327485,0.24665281,0.06302385,0.28003704,0.01942059,-0.07316287,0.22325051,6,3,m,1,0,0,0,0
Q9CPW7,Zmat2,ENSMUSG00000001383,-0.18484960,0.01695899,-0.18436815,-0.30349619,-0.13329695,0.03997855,0.12340825,0.18748552,0.23109305,0.37336172,4,4,m,1,0,0,0,0
Q922F4,Tubb6,ENSMUSG00000001473,0.05394673,0.21450510,-0.01374377,0.04047891,0.25128811,0.20204588,0.41111500,0.65441327,0.52584694,0.89873668,7,14,m,1,1,1,1,0
Q9JHF5,Tcirg1,ENSMUSG00000001750,-0.32461870,-0.17807815,-0.51372019,-0.29899652,-0.34432851,-0.45444176,-0.02857307,-0.16758869,0.16326738,0.21911015,4,4,m,1,0,0,0,0
Q9EQX4,Aif1l,ENSMUSG00000001864,0.09014948,0.35400376,0.39201187,0.46080849,0.49901392,0.39999926,0.36930825,0.51898401,0.59098337,0.69870922,14,14,m,1,0,0,0,0
Q9DB07,Ift46,ENSMUSG00000002031,-0.19208658,0.18920173,0.48101831,0.19002118,0.30829451,-0.16440636,0.03190455,0.19781428,0.11691506,0.16641268,1,2,m,0,0,0,0,0
P24638,Acp2,ENSMUSG00000002103,-0.38663620,-0.41059905,-0.36003221,0.02404210,0.24033451,-0.06848627,-0.01439170,0.30093391,0.26146042,0.35077290,6,7,m,1,1,0,1,0
Q9Z0H4,Celf2,ENSMUSG00000002107,-0.23101688,0.14858739,-0.16749491,-0.12383357,0.10182135,-0.09116374,0.20526971,0.76087680,0.62054737,1.05466332,2,2,m,1,1,1,1,0
Q8VI75,Ipo4,ENSMUSG00000002319,-0.29257736,0.16253583,0.23551161,-0.19614377,0.01842927,-0.19571730,0.09560442,0.30141241,0.07024207,0.23962504,11,11,m,1,1,1,1,0
Q9CT10,Ranbp3,ENSMUSG00000002372,-0.11102344,-0.13190572,-0.03836534,-0.14033415,0.40216060,0.05390949,0.18257593,0.18188309,0.08173898,0.01942976,13,11,m,1,0,0,0,0
Q60604,Scin,ENSMUSG00000002565,0.14144898,0.16947807,0.20631621,0.41241424,0.31160854,0.31627185,0.36607320,0.73180109,0.74156587,0.86313563,69,81,m,1,1,0,1,0
P52430,Pon1,ENSMUSG00000002588,-0.65359045,-0.04849224,-0.04197862,-0.00866008,0.44185765,-0.32712109,-0.22852595,0.14981555,0.24817330,0.55101331,7,9,m,1,0,0,0,0
P61600,Naa20,ENSMUSG00000002728,-0.49730185,-0.31969727,-0.02690107,-0.10365637,0.31430620,-0.09773726,-0.05804177,0.12226080,-0.11744542,-0.01934982,2,1,m,1,0,0,0,0
O54998,Fkbp7,ENSMUSG00000002732,-0.35575760,-0.02803580,-0.10880000,0.20148535,0.23265432,-0.05788922,0.40693713,0.33465704,0.46179627,0.85614209,4,1,m,1,1,1,1,0
Q99M71,Epdr1,ENSMUSG00000002808,-0.29288307,-0.27798343,-0.22384236,-0.09688981,0.04916883,-0.54415895,-0.18478398,-0.21118068,0.51610898,0.39907230,7,1,m,1,1,1,1,0
P97310,Mcm2,ENSMUSG00000002870,0.20753728,0.14067239,0.26410079,-0.01892689,0.09565637,0.33267309,0.76395062,1.14846345,1.02405885,1.51857697,43,13,m,1,1,1,1,0
O35405,Pld3,ENSMUSG00000003363,-0.24064826,-0.59315666,-0.17989166,-0.21194646,-0.01249585,-0.22961051,-0.03989306,0.29105844,0.46581448,0.40287089,3,2,m,1,1,1,1,0
P50096,Impdh1,ENSMUSG00000003500,-0.13567916,-0.02386593,-0.00193827,0.11789973,0.18156329,-0.17439110,0.03496505,0.32582816,0.19534076,0.20984815,5,1,m,1,1,1,1,0
Q07813,Bax,ENSMUSG00000003873,-0.37956416,-0.33026950,0.13116525,0.06165093,-0.01210384,-0.03926365,0.04005810,0.16631479,0.21847764,0.31911703,2,9,m,1,1,1,1,0
P42227,Stat3,ENSMUSG00000004040,0.14248582,0.14547659,0.13914185,0.16007319,0.07131176,-0.04470591,0.23030365,0.52308074,0.55317566,0.72641721,11,32,m,1,1,1,1,0
O88522,Ikbkg,ENSMUSG00000004221,-0.34268341,-0.13930522,-0.09031302,-0.11002245,0.13514718,0.12414192,-0.16161714,0.01075528,0.17597512,0.23479107,5,4,m,1,0,0,0,0
P29351,Ptpn6,ENSMUSG00000004266,0.00173287,-0.00948870,-0.11163402,-0.00018672,0.12828382,-0.09748058,0.03316828,0.27985924,0.40159249,0.50201555,11,21,m,1,1,0,1,0
Q91WR8,Gpx6,ENSMUSG00000004341,-0.18286661,-0.32200207,0.33783161,0.45039408,0.57789006,0.14116440,0.40699229,0.61264300,1.04220743,0.74470281,1,1,m,0,0,0,0,0
Q9JIW9,Ralb,ENSMUSG00000004451,-0.10984861,-0.21202996,-0.24005392,-0.17390550,0.42216708,-0.27747477,0.01756000,-0.01541156,-0.06549072,-0.08032221,7,7,m,1,0,0,0,0
Q99KV1,Dnajb11,ENSMUSG00000004460,-0.92780510,-1.30692061,-1.04423378,-0.97302691,-0.01954770,-0.06174411,0.02844085,0.22229242,0.19156125,0.18397640,21,14,m,1,0,0,0,0
Q08093,Cnn2,ENSMUSG00000004665,-0.03106643,0.07933670,0.14047288,0.13156985,0.09079247,0.11973008,0.14286651,0.58923258,0.55813996,0.69012978,25,18,m,1,1,0,1,0
P31938,Map2k1,ENSMUSG00000004936,-0.21041113,0.00440032,-0.03397214,0.09575153,0.24979650,-0.08586642,-0.06957682,-0.00262527,-0.05653867,-0.05713881,10,18,m,1,0,0,0,0
P14602,Hspb1,ENSMUSG00000004951,-0.42124036,-0.23826237,-0.10475721,0.12678533,0.11334163,-0.18890955,-0.22715321,0.22077653,0.18194476,0.39186552,19,14,m,1,1,1,1,0
Q9EQ08,Sgsh,ENSMUSG00000005043,-0.26757774,-0.01441991,-0.26755993,-0.01016628,-0.00669915,0.45497304,0.76741181,0.06156256,0.75651162,0.77437808,1,4,m,0,0,0,0,0
Q62426,Cstb,ENSMUSG00000005054,-0.26627356,-0.03826297,-0.05027700,-0.01598602,0.24415402,-0.01539476,0.02144714,0.15276485,0.18551911,0.17543365,12,32,m,1,1,1,1,0
P54276,Msh6,ENSMUSG00000005370,-0.07728906,-0.01579941,0.05150455,0.12063600,0.16465566,0.06182369,0.23580121,0.34481012,0.28679113,0.40326037,19,6,m,1,1,1,1,0
Q62318,Trim28,ENSMUSG00000005566,-0.14369718,-0.16489738,-0.08480107,0.01133037,0.16916402,0.10518514,0.17616057,0.33844596,0.32677818,0.36086087,56,48,m,1,1,0,1,0
Q8BVY0,Rsl1d1,ENSMUSG00000005846,-0.10332781,-0.05001734,-0.12322959,-0.05486829,0.20690219,-0.02553313,0.08035628,0.17939001,-0.03712390,0.15729502,13,14,m,1,1,1,1,0
P49117,Nr2c2,ENSMUSG00000005893,0.15113553,-0.02821827,0.07745469,-0.37427351,0.85986751,-0.32844398,-0.01169246,-0.00108686,0.10591466,0.11455838,2,1,m,1,0,0,0,0
P54754,Ephb3,ENSMUSG00000005958,-0.28632694,-0.15323556,-0.03636662,0.18659745,0.11305365,-0.09156253,0.39001442,0.10830969,0.21970889,0.47561933,7,2,m,1,0,0,0,0
Q71FD7,Fblim1,ENSMUSG00000006219,-0.09416996,-0.17204550,-0.03845883,-0.06139630,0.11992151,0.12462928,0.44432156,0.90387599,1.00509768,1.30760275,5,7,m,1,1,1,1,0
P97499,Tep1,ENSMUSG00000006281,-0.17921672,-0.32263544,0.08971873,0.09985169,0.06578964,-0.08518978,0.15215977,0.13363153,0.34685695,0.55353172,5,3,m,1,1,1,1,0
Q61702,Itih1,ENSMUSG00000006529,-0.32015087,-0.32903463,-0.17354723,0.31706988,0.56172811,-0.17141301,-0.11221966,0.13543856,0.30201823,0.70041152,22,31,m,1,1,1,0,0
O70477,Pknox1,ENSMUSG00000006705,-0.26718821,-0.17445403,0.34885028,0.16410446,0.40730692,0.06540786,0.20912114,0.51347119,0.06205470,0.46140433,2,1,m,0,0,0,0,0
Q8BQX5,Tmco6,ENSMUSG00000006850,-0.21024789,0.16477032,-0.02946143,-0.12881064,0.25653711,0.04911596,0.04384153,0.25302230,0.37135945,0.46642942,1,1,m,1,0,0,0,0
Q8K2B0,P3h4,ENSMUSG00000006931,0.08214639,-0.07798896,-0.02609822,0.33677379,0.16923412,0.26539819,0.65043082,0.63035501,0.30727378,0.63237065,5,1,m,0,0,0,0,0
Q9Z1Q5,Clic1,ENSMUSG00000007041,-0.07431712,0.00579525,-0.03210755,0.21746453,0.32008757,-0.13433805,-0.06639841,0.02616519,0.09177206,-0.02692508,32,48,m,1,1,0,1,0
P18242,Ctsd,ENSMUSG00000007891,-0.04863060,0.15081778,0.20943738,0.48868200,0.44092710,0.18130578,0.23465420,0.72011587,0.95659526,1.06103286,23,36,m,1,1,1,1,0
Q9CQI7,Snrpb2,ENSMUSG00000008333,-0.57639352,-0.55967605,-0.35749520,0.25054952,0.62897639,0.16993615,0.10510620,0.07759359,0.15499767,0.32014432,3,8,m,1,0,0,0,0
Q7TQ95,Lnp,ENSMUSG00000009207,-0.19124754,0.23791310,-0.11937270,-0.15826572,0.26025696,0.05620050,-0.14408173,0.06040885,0.09870761,0.24695011,5,3,m,1,0,0,0,0
P59759,Mkl2,ENSMUSG00000009569,-0.41549995,-0.15356795,-0.39621173,-0.20055849,0.97951635,0.19937292,0.36346610,0.44569011,0.44689460,0.56016545,2,5,m,1,1,1,1,0
Q6PAJ1,Bcr,ENSMUSG00000009681,-0.44269574,-0.25048616,-0.34765378,-0.20273616,0.29405631,0.25566547,0.09153955,0.07733248,0.15168117,0.46088546,3,6,m,1,0,0,0,0
Q9D8C4,Ifi35,ENSMUSG00000010358,-0.06304866,0.02722777,0.37162527,0.20498733,0.28877965,0.05648580,0.24426097,0.62929684,0.55180829,0.84066451,2,7,m,1,1,1,1,0
Q9CQ71,Rpa3,ENSMUSG00000012483,-0.12949049,0.00935905,0.54513126,-0.02925246,0.28856479,0.12218605,0.17780632,0.49145998,0.41814982,0.55522980,9,4,m,1,1,1,0,0
Q8C4Y3,Nelfb,ENSMUSG00000013465,-0.06960626,0.02038476,-0.20749749,0.10983293,0.13875423,0.06497979,0.05659651,0.22492230,0.25846711,0.24665553,5,7,m,1,0,0,0,0
B2RQC6,Cad,ENSMUSG00000013629,-0.05245550,-0.00187296,-0.24882513,0.07979742,-0.01022610,-0.03411216,0.17624150,0.32730754,0.21419366,0.38257290,45,34,m,1,1,1,1,0
Q9CXW3,Cacybp,ENSMUSG00000014226,-0.40547395,-0.32613442,-0.17130506,0.07303239,-0.01463347,-0.16654415,-0.12063229,0.08151725,-0.04667317,0.02493309,16,12,m,1,0,0,0,0
Q9QX60,Dguok,ENSMUSG00000014554,-0.46405930,-0.33045807,-0.44354506,-0.06434290,0.17066176,-0.16816812,0.01730933,-0.14402379,-0.13717966,-0.23697770,3,5,m,1,1,0,1,0
Q8VCG4,C8g,ENSMUSG00000015083,-0.36645423,-0.03895259,0.25733202,-0.06019823,0.10281436,-0.05651151,0.02980859,0.08697293,0.26722975,0.70472373,5,9,m,1,1,1,0,0
P63280,Ube2i,ENSMUSG00000015120,-0.28313607,0.14293277,-0.10628641,0.03510121,0.19446212,0.15105910,0.10485320,0.38203752,0.38835499,0.42411239,14,14,m,1,1,0,1,0
O54879,Hmgb3,ENSMUSG00000015217,-0.38168174,-0.17937441,-0.41548446,-0.00272969,0.09943092,0.07186746,-0.02700213,0.24810802,0.26792814,0.23238577,20,13,m,1,1,1,1,0
Q9JHQ0,Anxa9,ENSMUSG00000015702,-0.12135294,-0.09932623,0.47891860,0.34193982,0.35180969,0.08447597,0.09048550,0.20631597,0.39325380,0.47620439,3,5,m,1,0,0,0,0
P47754,Capza2,ENSMUSG00000015733,-0.15638247,-0.05942248,0.01861078,0.13829737,0.25021252,-0.12489338,0.00457144,0.12214729,0.23294125,0.19712826,13,17,m,1,0,0,0,0
Q9CXG3,Ppil4,ENSMUSG00000015757,0.05266072,-0.04079268,0.27304078,0.11438018,0.34001599,0.10845856,0.05173750,0.11448284,0.01835456,0.23004347,2,5,m,1,1,0,1,0
Q61805,Lbp,ENSMUSG00000016024,-0.18846744,-0.61125257,-0.08061494,-0.02976108,0.04825063,-0.34174114,0.14986881,0.38520991,0.83261689,1.36377269,2,1,m,1,1,1,1,0
P49138,Mapkapk2,ENSMUSG00000016528,-0.06603799,-0.15293320,0.10795333,0.13210345,0.11501218,-0.14235587,-0.01606108,0.26700603,0.30680660,0.53465877,9,13,m,1,0,0,0,0
P17047,Lamp2,ENSMUSG00000016534,-0.36198078,-0.25774757,-0.14666574,0.01528512,-0.07987972,-0.62017427,-0.08791079,-0.25291581,-0.07078735,-0.24574504,9,8,m,1,0,0,0,0
P29788,Vtn,ENSMUSG00000017344,-0.56297553,-0.59937320,-0.64362632,0.69740666,0.20008767,-0.01237780,-0.16179036,0.17858957,0.40248698,1.03337532,1,18,m,1,1,1,1,0
Q9Z2L7,Crlf3,ENSMUSG00000017561,-0.10315626,0.13516416,0.53977810,-0.09168180,0.49037735,0.11261945,-0.01269987,-0.11327317,0.08631289,0.52478087,1,2,m,1,0,0,0,0
P03958,Ada,ENSMUSG00000017697,-0.40242656,-0.10622817,0.01262530,0.02991713,0.23646006,-0.09324369,-0.07552752,-0.03466801,0.09854137,0.05053372,4,8,m,1,0,0,0,0
Q62559,Ift52,ENSMUSG00000017858,-0.45635742,-0.49379811,-0.53294790,0.35155407,0.22774018,0.09482262,0.00128708,-0.04006027,0.29443306,0.86380856,1,1,m,1,0,0,0,0
Q80YW0,Cyth4,ENSMUSG00000018008,-0.43209988,0.12591413,0.31316044,0.47309341,0.54249694,0.03632872,0.71701746,1.80722974,1.93161386,2.27255353,1,1,m,1,1,1,1,0
Q80UK8,Ints2,ENSMUSG00000018068,-0.03267016,-0.33379208,0.00506150,0.08583441,0.19651776,-0.57833893,0.07225680,0.31982613,0.04312825,0.19265853,3,3,m,1,1,0,1,0
Q9JI11,Stk4,ENSMUSG00000018209,-0.12122783,0.16959937,0.20691281,-0.04582495,0.19481333,-0.01772371,0.10599841,0.30542347,0.32621252,0.41011003,7,5,m,1,0,0,0,0
P62962,Pfn1,ENSMUSG00000018293,-0.44971272,-0.29231846,-0.40876113,0.14055025,0.09351949,-0.09470892,0.11451307,0.28494808,0.25166648,0.30457888,51,67,m,1,1,1,1,0
Q9CPY6,Gid4,ENSMUSG00000018415,-0.08319658,0.16179978,0.07594252,0.01173411,0.21644032,-0.11493017,0.17156614,-0.02641253,0.10824300,0.12278806,1,1,m,0,0,0,0,0
O08997,Atox1,ENSMUSG00000018585,-0.32077470,-0.18390991,-0.03402418,-0.22388452,0.14308665,-0.10048412,-0.24336386,0.15829718,0.21563544,0.29666046,15,23,m,1,0,0,0,0
Q8BH97,Rcn3,ENSMUSG00000019539,-0.22922384,-0.17465644,0.36994476,0.25373239,0.02703412,0.08058178,0.23266946,0.90090715,0.69305957,0.99632652,21,6,m,1,1,1,1,0
Q922K9,Frk,ENSMUSG00000019779,-0.03107207,0.02123772,0.20161999,0.41726927,0.54139293,0.20753158,0.43059717,0.65936683,0.59989933,0.85672091,7,10,m,1,1,1,1,0
Q78ZM0,Snx3,ENSMUSG00000019804,-0.41367817,-0.23003792,-0.24069658,0.05689701,0.17432544,-0.17849829,-0.27338717,-0.04130155,-0.01707660,-0.22358786,20,14,m,0,0,0,0,0
Q8C650,Sept10,ENSMUSG00000019917,0.18900580,-0.08664680,0.10796986,0.30636798,0.32889661,0.22328050,0.36818552,0.49203959,0.46713721,0.64837333,5,6,m,1,1,1,1,0
O88879,Apaf1,ENSMUSG00000019979,-0.01109395,-0.10950278,0.05336097,0.04639262,0.02087141,-0.01689265,0.31883552,0.52288162,0.50797250,0.69454598,6,2,m,1,1,1,1,0
P33215,Nedd1,ENSMUSG00000019988,-0.25121419,-0.39578771,-0.04344263,0.17014136,0.34974042,-0.01875980,0.12916312,0.38165521,0.05996122,0.14963388,2,1,m,1,1,1,1,0
P29268,Ctgf,ENSMUSG00000019997,-0.61847684,-0.21084803,0.14823370,0.06419417,0.56656678,0.57227517,0.84649243,0.98959239,0.87356346,0.93991307,1,4,m,1,1,1,1,0
Q9CR27,Ccdc53,ENSMUSG00000020056,-0.05591646,0.24081165,0.18130533,-0.26770816,0.93824810,0.09385418,0.04168400,-0.12749759,-0.14476603,-0.05101171,1,7,m,1,0,0,0,0
Q9D067,Mdm1,ENSMUSG00000020212,-0.39083512,-0.34418014,-0.03201416,-0.29664976,0.36217087,-0.08522622,0.11126758,0.03290633,-0.14486689,-0.00779417,1,2,m,1,0,0,0,0
Q6PIX5,Rhbdf1,ENSMUSG00000020282,-0.04886222,-0.31293880,0.10502145,0.17674952,0.27139054,0.03925768,0.13495555,0.23214330,0.24283035,0.33973746,2,5,m,1,0,0,0,0
Q9CQ48,Nudcd2,ENSMUSG00000020328,-0.18599033,-0.23629800,-0.13498635,0.03849163,0.24618441,0.03654097,0.25375957,0.09709180,0.23651918,0.15517505,4,3,m,1,0,0,0,0
Q8BQY8,Hus1,ENSMUSG00000020413,-0.32274863,0.06701181,-0.10158894,-0.11909956,0.19190494,-0.27969641,-0.04336081,0.11895967,-0.10827343,0.03505788,2,1,m,1,1,1,0,0
Q8BPB5,Efemp1,ENSMUSG00000020467,-0.16024918,0.08324944,0.16505718,0.37061114,0.48915009,0.39936492,0.30098164,0.63645900,0.65166280,0.88812644,2,10,m,1,1,1,1,0
Q8BSK8,Rps6kb1,ENSMUSG00000020516,-0.18252401,-0.11465191,-0.29515430,-0.19675937,0.20062902,-0.11613060,-0.04851300,-0.13438198,0.05142240,-0.04444695,3,2,m,1,0,0,0,0
Q80Y17,Llgl1,ENSMUSG00000020536,-0.10862364,0.05649972,0.16922723,0.06571561,0.14191874,0.06480078,0.23041112,0.24058704,0.28920760,0.50003502,5,5,m,1,1,0,1,0
Q3TML0,Pdia6,ENSMUSG00000020571,-0.04545931,0.07193246,0.19906455,0.29563218,0.30759219,-0.00576731,0.13617485,0.25796955,0.11914502,0.30458592,10,42,m,0,0,0,0,0
Q80U58,Pum2,ENSMUSG00000020594,0.01911670,-0.16708436,0.03564526,0.04272722,0.27292303,-0.10785916,0.14476556,0.16230258,-0.00510596,0.11181246,6,4,m,1,0,0,0,0
Q9JM14,Nt5c,ENSMUSG00000020736,-0.01479779,-0.03073373,0.49105662,0.14499588,0.36874939,0.04960089,-0.01806578,0.12076217,0.21139707,0.22670329,5,14,m,1,0,0,0,0
Q8C0E3,Trim47,ENSMUSG00000020773,-0.17694378,-0.03895651,0.18818491,0.08917809,0.09740057,-0.09039765,0.16781892,0.12491879,0.35763775,0.29954720,9,5,m,1,1,1,1,0
Q80WQ6,Rhbdf2,ENSMUSG00000020806,-0.42572414,-0.61730980,-0.25288801,-0.32010730,-0.05062527,0.11095862,-0.06525510,0.22753180,0.36486760,0.60966509,2,1,m,1,0,0,0,0
